country,year,access_to_electricity,agricultural_land,co2_emission,arable_land,electric_power_comsumption,forest_area,population_growth,urban_population,GDP
Ukraine,1993,,,,,,,,66.874,
Ukraine,1992,,,,,,,,66.835,
Ukraine,1991,,,,,,,,66.796,
Ukraine,1990,,,,,,,,66.757,
United States,2020,,,,,,,,82.664,
United States,2019,,,,,,,,82.459,
United States,2018,,,,,,,,82.256,
United States,2017,,,,,,,,82.058,
United States,2016,,,,,,,,81.862,
United States,2015,,,,,,,,81.671,
United States,2014,,,,,,,,81.483,
United States,2013,,,,,,,,81.299,
United States,2012,,,,,,,,81.119,
United States,2011,,,,,,,,80.944,
United States,2010,,,,,,,,80.772,
United States,2009,,,,,,,,80.606,
United States,2008,,,,,,,,80.438,
United States,2007,,,,,,,,80.269,
United States,2006,,,,,,,,80.099,
United States,2005,,,,,,,,79.928,
United States,2004,,,,,,,,79.757,
United States,2003,,,,,,,,79.583,
United States,2002,,,,,,,,79.409,
United States,2001,,,,,,,,79.234,
United States,2000,,,,,,,,79.057,
United States,1999,,,,,,,,78.742,
United States,1998,,,,,,,,78.377,
United States,1997,,,,,,,,78.008,
United States,1996,,,,,,,,77.636,
United States,1995,,,,,,,,77.257,
United States,1994,,,,,,,,76.875,
United States,1993,,,,,,,,76.488,
United States,1992,,,,,,,,76.097,
United States,1991,,,,,,,,75.701,
United States,1990,,,,,,,,75.3,
South Africa,2020,,,,,,,,67.354,
South Africa,2019,,,,,,,,66.856,
South Africa,2018,,,,,,,,66.355,
South Africa,2017,,,,,,,,65.85,
South Africa,2016,,,,,,,,65.341,
South Africa,2015,,,,,,,,64.828,
South Africa,2014,,,,,,,,64.312,
South Africa,2013,,,,,,,,63.793,
South Africa,2012,,,,,,,,63.272,
South Africa,2011,,,,,,,,62.746,
South Africa,2010,,,,,,,,62.218,
South Africa,2009,,,,,,,,61.687,
South Africa,2008,,,,,,,,61.154,
South Africa,2007,,,,,,,,60.616,
South Africa,2006,,,,,,,,60.077,
South Africa,2005,,,,,,,,59.536,
South Africa,2004,,,,,,,,58.993,
South Africa,2003,,,,,,,,58.446,
South Africa,2002,,,,,,,,57.898,
South Africa,2001,,,,,,,,57.368,
South Africa,2000,,,,,,,,56.891,
South Africa,1999,,,,,,,,56.411,
South Africa,1998,,,,,,,,55.93,
South Africa,1997,,,,,,,,55.449,
South Africa,1996,,,,,,,,54.967,
South Africa,1995,,,,,,,,54.486,
South Africa,1994,,,,,,,,54.004,
South Africa,1993,,,,,,,,53.521,
South Africa,1992,,,,,,,,53.038,
South Africa,1991,,,,,,,,52.554,
South Africa,1990,,,,,,,,52.037,
Afghanistan,2020,,,,,,,,,26.8206001075115
Afghanistan,2019,,,,,,,,,25.7739707394105
Afghanistan,2018,,,,,,,,,22.0428967527575
Afghanistan,2017,,,,,,,,,26.4201990834448
Afghanistan,2016,,,,,,,,,25.7403140364582
Afghanistan,2015,,,,,,,,,20.6343227166798
Afghanistan,2014,,,,,,,,,22.1370413719574
Afghanistan,2013,,,,,,,,,22.8106627361766
Afghanistan,2012,,,,,,,,,24.390873626371
Afghanistan,2011,,,,,,,,,23.7436639877543
Afghanistan,2010,,,,,,,,,26.2100685374552
Afghanistan,2009,,,,,,,,,29.2975010547259
Afghanistan,2008,,,,,,,,,24.8922700059742
Afghanistan,2007,,,,,,,,,30.1050113574013
Afghanistan,2006,,,,,,,,,28.6359685844686
Afghanistan,2005,,,,,,,,,31.114854912062
Afghanistan,2004,,,,,,,,,29.7210671376957
Afghanistan,2003,,,,,,,,,37.4188554431481
Afghanistan,2002,,,,,,,,,38.6278918638443
Afghanistan,2001,,,,,,,,,
Afghanistan,2000,,,,,,,,,
Afghanistan,1999,,,,,,,,,
Afghanistan,1998,,,,,,,,,
Afghanistan,1997,,,,,,,,,
Afghanistan,1996,,,,,,,,,
Afghanistan,1995,,,,,,,,,
Afghanistan,1994,,,,,,,,,
Afghanistan,1993,,,,,,,,,
Afghanistan,1992,,,,,,,,,
Afghanistan,1991,,,,,,,,,
Afghanistan,1990,,,,,,,,,
Bangladesh,2020,,,,,,,,,11.9996864817656
Bangladesh,2019,,,,,,,,,11.9753231358984
Bangladesh,2018,,,,,,,,,12.4800771856196
Bangladesh,2017,,,,,,,,,12.9572760433733
Bangladesh,2016,,,,,,,,,13.4647923176039
Bangladesh,2015,,,,,,,,,14.7829964369364
Bangladesh,2014,,,,,,,,,15.3516208986344
Bangladesh,2013,,,,,,,,,15.4932779979784
Bangladesh,2012,,,,,,,,,16.1775631728154
Bangladesh,2011,,,,,,,,,16.8099867573503
Bangladesh,2010,,,,,,,,,17.0011812592919
Bangladesh,2009,,,,,,,,,17.1046290519632
Bangladesh,2008,,,,,,,,,17.5956955421992
Bangladesh,2007,,,,,,,,,17.8065367823955
Bangladesh,2006,,,,,,,,,18.0340165108542
Bangladesh,2005,,,,,,,,,18.5710395455964
Bangladesh,2004,,,,,,,,,19.2669595662859
Bangladesh,2003,,,,,,,,,19.8127182977042
Bangladesh,2002,,,,,,,,,20.5841344226366
Bangladesh,2001,,,,,,,,,21.8483405815259
Bangladesh,2000,,,,,,,,,22.7181480755923
Bangladesh,1999,,,,,,,,,22.6584111161909
Bangladesh,1998,,,,,,,,,22.5874157614312
Bangladesh,1997,,,,,,,,,23.2461437492233
Bangladesh,1996,,,,,,,,,23.266208049769
Bangladesh,1995,,,,,,,,,27.3043698025967
Bangladesh,1994,,,,,,,,,26.7255375508155
Bangladesh,1993,,,,,,,,,27.3210858173117
Bangladesh,1992,,,,,,,,,30.5175252361271
Bangladesh,1991,,,,,,,,,31.6770232352381
Bangladesh,1990,,,,,,,,,30.4898330963098
China,2020,,,,,,,,,7.69864251697224
China,2019,,,,,,,,,7.1436902775818
China,2018,,,,,,,,,7.04302025319625
China,2017,,,,,,,,,7.46356501656873
China,2016,,,,,,,,,8.0572875346436
China,2015,,,,,,,,,8.38701488219603
China,2014,,,,,,,,,8.64349139629661
China,2013,,,,,,,,,8.94289396230057
China,2012,,,,,,,,,9.11371387030751
China,2011,,,,,,,,,9.17765379535199
China,2010,,,,,,,,,9.32517694053669
China,2009,,,,,,,,,9.63618551442703
China,2008,,,,,,,,,10.1690478477936
China,2007,,,,,,,,,10.2461657566004
China,2006,,,,,,,,,10.6257605278405
China,2005,,,,,,,,,11.6414956029627
China,2004,,,,,,,,,12.916648166837
China,2003,,,,,,,,,12.3489989652141
China,2002,,,,,,,,,13.3014877126424
China,2001,,,,,,,,,13.9834613522186
China,2000,,,,,,,,,14.6762416552585
China,1999,,,,,,,,,16.0647884669624
China,1998,,,,,,,,,17.1590347605501
China,1997,,,,,,,,,17.8952767359135
China,1996,,,,,,,,,19.3254855475406
China,1995,,,,,,,,,19.5965196106392
China,1994,,,,,,,,,19.4742827285474
China,1993,,,,,,,,,19.3074684038403
China,1992,,,,,,,,,21.3288613741081
China,1991,,,,,,,,,24.034067384598
China,1990,,,,,,,,,26.5843081183771
United Kingdom,2020,,,,,,,,,0.583198977297511
United Kingdom,2019,,,,,,,,,0.611985280782944
United Kingdom,2018,,,,,,,,,0.576624141134484
United Kingdom,2017,,,,,,,,,0.593378706173113
United Kingdom,2016,,,,,,,,,0.566834503763194
United Kingdom,2015,,,,,,,,,0.63445245275453
United Kingdom,2014,,,,,,,,,0.746524020846814
United Kingdom,2013,,,,,,,,,0.637535517007732
United Kingdom,2012,,,,,,,,,0.637404835144407
United Kingdom,2011,,,,,,,,,0.690202927926714
United Kingdom,2010,,,,,,,,,0.602160408635432
United Kingdom,2009,,,,,,,,,0.68080815865187
United Kingdom,2008,,,,,,,,,0.676340045235283
United Kingdom,2007,,,,,,,,,0.56252294730333
United Kingdom,2006,,,,,,,,,0.596320769921488
United Kingdom,2005,,,,,,,,,0.545491177832267
United Kingdom,2004,,,,,,,,,0.760132900411628
United Kingdom,2003,,,,,,,,,0.873354127479226
United Kingdom,2002,,,,,,,,,0.916379912898543
United Kingdom,2001,,,,,,,,,0.782120850455726
United Kingdom,2000,,,,,,,,,0.850705507510241
United Kingdom,1999,,,,,,,,,0.876608731537376
United Kingdom,1998,,,,,,,,,0.965524011387153
United Kingdom,1997,,,,,,,,,0.969677246649905
United Kingdom,1996,,,,,,,,,1.09845246496069
United Kingdom,1995,,,,,,,,,1.26296839766159
United Kingdom,1994,,,,,,,,,1.32510963558581
United Kingdom,1993,,,,,,,,,1.28182042970947
United Kingdom,1992,,,,,,,,,1.2705284377464
United Kingdom,1991,,,,,,,,,1.28107308099499
United Kingdom,1990,,,,,,,,,1.30591515301142
India,2020,,,,,,,,,18.2289275679861
India,2019,,,,,,,,,16.729204706558
India,2018,,,,,,,,,16.0316306863431
India,2017,,,,,,,,,16.5583314047028
India,2016,,,,,,,,,16.3638005614024
India,2015,,,,,,,,,16.1745081066222
India,2014,,,,,,,,,16.7919345145841
India,2013,,,,,,,,,17.1484235435478
India,2012,,,,,,,,,16.845377066035
India,2011,,,,,,,,,17.1919735574953
India,2010,,,,,,,,,17.0265090139755
India,2009,,,,,,,,,16.7442701565521
India,2008,,,,,,,,,16.7909423598037
India,2007,,,,,,,,,16.7501197597911
India,2006,,,,,,,,,16.8094420943591
India,2005,,,,,,,,,17.6202069549809
India,2004,,,,,,,,,17.8146906487994
India,2003,,,,,,,,,19.5919979784953
India,2002,,,,,,,,,19.5345432711113
India,2001,,,,,,,,,21.6188848861438
India,2000,,,,,,,,,21.6110620462091
India,1999,,,,,,,,,22.9725618865025
India,1998,,,,,,,,,24.1804515489486
India,1997,,,,,,,,,24.2486745051203
India,1996,,,,,,,,,25.199306058679
India,1995,,,,,,,,,24.4575477894495
India,1994,,,,,,,,,26.5199375742578
India,1993,,,,,,,,,27.0545587671255
India,1992,,,,,,,,,26.8969194477949
India,1991,,,,,,,,,27.6627054102247
India,1990,,,,,,,,,27.5848881365411
"Iran, Islamic Rep.",2020,,,,,,,,,12.7762830202344
"Iran, Islamic Rep.",2019,,,,,,,,,13.8712214075579
"Iran, Islamic Rep.",2018,,,,,,,,,11.2190018967717
"Iran, Islamic Rep.",2017,,,,,,,,,9.82705877594884
"Iran, Islamic Rep.",2016,,,,,,,,,9.78442038070612
"Iran, Islamic Rep.",2015,,,,,,,,,10.0916014141126
"Iran, Islamic Rep.",2014,,,,,,,,,9.37842415684426
"Iran, Islamic Rep.",2013,,,,,,,,,8.77490977276026
"Iran, Islamic Rep.",2012,,,,,,,,,6.79693716710654
"Iran, Islamic Rep.",2011,,,,,,,,,4.64211620456629
"Iran, Islamic Rep.",2010,,,,,,,,,6.49939072557201
"Iran, Islamic Rep.",2009,,,,,,,,,6.9244896148629
"Iran, Islamic Rep.",2008,,,,,,,,,6.12277259111112
"Iran, Islamic Rep.",2007,,,,,,,,,7.18556823147499
"Iran, Islamic Rep.",2006,,,,,,,,,7.11821124095933
"Iran, Islamic Rep.",2005,,,,,,,,,6.50138220908685
"Iran, Islamic Rep.",2004,,,,,,,,,6.88957846945821
"Iran, Islamic Rep.",2003,,,,,,,,,7.45109456120201
"Iran, Islamic Rep.",2002,,,,,,,,,7.82554689747938
"Iran, Islamic Rep.",2001,,,,,,,,,8.31084200246599
"Iran, Islamic Rep.",2000,,,,,,,,,9.06841932703815
"Iran, Islamic Rep.",1999,,,,,,,,,9.91498621545228
"Iran, Islamic Rep.",1998,,,,,,,,,11.5550578925548
"Iran, Islamic Rep.",1997,,,,,,,,,9.81269950030608
"Iran, Islamic Rep.",1996,,,,,,,,,10.3464772313477
"Iran, Islamic Rep.",1995,,,,,,,,,12.6102361431141
"Iran, Islamic Rep.",1994,,,,,,,,,10.5515623445808
"Iran, Islamic Rep.",1993,,,,,,,,,10.3983707071378
"Iran, Islamic Rep.",1992,,,,,,,,,12.0543300718568
"Iran, Islamic Rep.",1991,,,,,,,,,12.0142415524232
"Iran, Islamic Rep.",1990,,,,,,,,,12.4908605575991
Kuwait,2020,,,,,,,,,0.457473273068322
Kuwait,2019,,,,,,,,,0.384579811623837
Kuwait,2018,,,,,,,,,0.447338716996844
Kuwait,2017,,,,,,,,,0.525092139249465
Kuwait,2016,,,,,,,,,0.518216222920707
Kuwait,2015,,,,,,,,,0.537517441034076
Kuwait,2014,,,,,,,,,0.450686941097421
Kuwait,2013,,,,,,,,,0.355117518793491
Kuwait,2012,,,,,,,,,0.359794180488195
Kuwait,2011,,,,,,,,,0.438823407677764
Kuwait,2010,,,,,,,,,0.451341023966722
Kuwait,2009,,,,,,,,,0.262327765426512
Kuwait,2008,,,,,,,,,0.160020999601209
Kuwait,2007,,,,,,,,,0.213317127370276
Kuwait,2006,,,,,,,,,0.236515719642342
Kuwait,2005,,,,,,,,,0.301358018412085
Kuwait,2004,,,,,,,,,0.404756603698185
Kuwait,2003,,,,,,,,,0.454889536839744
Kuwait,2002,,,,,,,,,0.516824849007765
Kuwait,2001,,,,,,,,,0.446728971962617
Kuwait,2000,,,,,,,,,0.355219830082193
Kuwait,1999,,,,,,,,,0.427494901687078
Kuwait,1998,,,,,,,,,0.446468095870486
Kuwait,1997,,,,,,,,,0.395364245603745
Kuwait,1996,,,,,,,,,0.394523337328059
Kuwait,1995,,,,,,,,,0.419034003376921
Kuwait,1994,,,,,,,,,
Kuwait,1993,,,,,,,,,
Kuwait,1992,,,,,,,,,
Kuwait,1991,,,,,,,,,
Kuwait,1990,,,,,,,,,
Pakistan,2020,,,,,,,,,21.8630041859978
Pakistan,2019,,,,,,,,,20.6778713222887
Pakistan,2018,,,,,,,,,21.6512353593957
Pakistan,2017,,,,,,,,,21.9632035366872
Pakistan,2016,,,,,,,,,22.3283302035697
Pakistan,2015,,,,,,,,,23.817063157555
Pakistan,2014,,,,,,,,,23.7445401162272
Pakistan,2013,,,,,,,,,23.8321164648607
Pakistan,2012,,,,,,,,,23.710248671838
Pakistan,2011,,,,,,,,,25.1291827073544
Pakistan,2010,,,,,,,,,23.2815896365345
Pakistan,2009,,,,,,,,,22.7173300134617
Pakistan,2008,,,,,,,,,22.5002660331506
Pakistan,2007,,,,,,,,,21.8004724351841
Pakistan,2006,,,,,,,,,21.6079774493194
Pakistan,2005,,,,,,,,,22.9604189838222
Pakistan,2004,,,,,,,,,23.0829541928438
Pakistan,2003,,,,,,,,,22.8647396972508
Pakistan,2002,,,,,,,,,23.0629346440814
Pakistan,2001,,,,,,,,,24.1982746064791
Pakistan,2000,,,,,,,,,25.6172595844882
Pakistan,1999,,,,,,,,,25.169285514224
Pakistan,1998,,,,,,,,,25.3031382672009
Pakistan,1997,,,,,,,,,24.4842507882018
Pakistan,1996,,,,,,,,,23.1957958147755
Pakistan,1995,,,,,,,,,23.4218793711634
Pakistan,1994,,,,,,,,,22.7528245238533
Pakistan,1993,,,,,,,,,22.1979399670103
Pakistan,1992,,,,,,,,,23.3100129190967
Pakistan,1991,,,,,,,,,22.8424456202234
Pakistan,1990,,,,,,,,,23.0670733915693
Singapore,2020,,,,,,,,,0.0331650730639154
Singapore,2019,,,,,,,,,0.0322908188455778
Singapore,2018,,,,,,,,,0.0301281172620936
Singapore,2017,,,,,,,,,0.0307649651615256
Singapore,2016,,,,,,,,,0.0316028215507632
Singapore,2015,,,,,,,,,0.0326135138026483
Singapore,2014,,,,,,,,,0.0345408510735362
Singapore,2013,,,,,,,,,0.0343752167938134
Singapore,2012,,,,,,,,,0.033272726533169
Singapore,2011,,,,,,,,,0.0346076007512354
Singapore,2010,,,,,,,,,0.0361489888834213
Singapore,2009,,,,,,,,,0.0406877612701381
Singapore,2008,,,,,,,,,0.0414321884664469
Singapore,2007,,,,,,,,,0.0428679973714474
Singapore,2006,,,,,,,,,0.0488654244516825
Singapore,2005,,,,,,,,,0.0550481142142599
Singapore,2004,,,,,,,,,0.0556489896262466
Singapore,2003,,,,,,,,,0.0611340723110266
Singapore,2002,,,,,,,,,0.0710328000140014
Singapore,2001,,,,,,,,,0.0823566559095407
Singapore,2000,,,,,,,,,0.092131732680321
Singapore,1999,,,,,,,,,0.111245961607494
Singapore,1998,,,,,,,,,0.111378366529616
Singapore,1997,,,,,,,,,0.132916824740826
Singapore,1996,,,,,,,,,0.150025188323224
Singapore,1995,,,,,,,,,0.144861979394729
Singapore,1994,,,,,,,,,0.173159173171612
Singapore,1993,,,,,,,,,0.172788647418229
Singapore,1992,,,,,,,,,0.197361758450875
Singapore,1991,,,,,,,,,0.250054747220624
Singapore,1990,,,,,,,,,0.323439581344345
Ukraine,2020,,,,,,,,,9.31015109807472
Ukraine,2019,,,,,,,,,8.96518101437243
Ukraine,2018,,,,,,,,,10.1395331070229
Ukraine,2017,,,,,,,,,10.1776550393512
Ukraine,2016,,,,,,,,,11.7257009089167
Ukraine,2015,,,,,,,,,12.0593761063371
Ukraine,2014,,,,,,,,,10.1546081548161
Ukraine,2013,,,,,,,,,8.69230562102956
Ukraine,2012,,,,,,,,,7.76131248389414
Ukraine,2011,,,,,,,,,8.15022183877887
Ukraine,2010,,,,,,,,,7.40220509822994
Ukraine,2009,,,,,,,,,6.90539595920772
Ukraine,2008,,,,,,,,,6.53540152136768
Ukraine,2007,,,,,,,,,6.28300133403275
Ukraine,2006,,,,,,,,,7.23906141043294
Ukraine,2005,,,,,,,,,8.87530749467009
Ukraine,2004,,,,,,,,,10.4370371199069
Ukraine,2003,,,,,,,,,10.4995403003371
Ukraine,2002,,,,,,,,,12.6032510741528
Ukraine,2001,,,,,,,,,13.9760861844442
Ukraine,2000,,,,,,,,,13.951785065407
Ukraine,1999,,,,,,,,,11.8750095828031
Ukraine,1998,,,,,,,,,12.0680748199195
Ukraine,1997,,,,,,,,,12.5153965618808
Ukraine,1996,,,,,,,,,12.2290508961101
Ukraine,1995,,,,,,,,,13.769759643058
Ukraine,1994,,,,,,,,,14.5723971958075
Ukraine,1993,,,,,,,,,21.5406715990099
Ukraine,1992,,,,,,,,,20.851976952116
Ukraine,1991,,,,,,,,,24.6488294314381
Ukraine,1990,,,,,,,,,24.4670658682635
United States,2020,,,,,,,,,1.05974256107364
United States,2019,,,,,,,,,0.853686155645617
United States,2018,,,,,,,,,0.909982302289731
United States,2017,,,,,,,,,0.94941971387699
United States,2016,,,,,,,,,0.942644552842604
United States,2015,,,,,,,,,1.03393378310334
United States,2014,,,,,,,,,1.17206510494526
United States,2013,,,,,,,,,1.32108416447024
United States,2012,,,,,,,,,1.14932964297306
United States,2011,,,,,,,,,1.20055910284662
United States,2010,,,,,,,,,1.02943733820679
United States,2009,,,,,,,,,0.960285892029002
United States,2008,,,,,,,,,1.05300059714298
United States,2007,,,,,,,,,1.07512397740734
United States,2006,,,,,,,,,1.00948718664602
United States,2005,,,,,,,,,1.1505065593333
United States,2004,,,,,,,,,1.26548363027696
United States,2003,,,,,,,,,1.12104760396265
United States,2002,,,,,,,,,0.973711859673977
United States,2001,,,,,,,,,1.1292569744094
United States,2000,,,,,,,,,1.15055536360653
United States,1999,,,,,,,,,1.15124101558576
United States,1998,,,,,,,,,1.21399691075917
United States,1997,,,,,,,,,1.33691171038169
United States,1996,,,,,,,,,
United States,1995,,,,,,,,,
United States,1994,,,,,,,,,
United States,1993,,,,,,,,,
United States,1992,,,,,,,,,
United States,1991,,,,,,,,,
United States,1990,,,,,,,,,
South Africa,2020,,,,,,,,,2.52758414638469
South Africa,2019,,,,,,,,,1.96430245840516
South Africa,2018,,,,,,,,,2.27525210133289
South Africa,2017,,,,,,,,,2.49379863849766
South Africa,2016,,,,,,,,,2.41418607394576
South Africa,2015,,,,,,,,,2.23397839045912
South Africa,2014,,,,,,,,,2.12574854869936
South Africa,2013,,,,,,,,,1.92684924597199
South Africa,2012,,,,,,,,,1.97670959546361
South Africa,2011,,,,,,,,,2.04389308620297
South Africa,2010,,,,,,,,,2.10778749314158
South Africa,2009,,,,,,,,,2.39949613487755
South Africa,2008,,,,,,,,,2.57248876696489
South Africa,2007,,,,,,,,,2.35591400504256
South Africa,2006,,,,,,,,,2.05097651238464
South Africa,2005,,,,,,,,,2.08511798972012
South Africa,2004,,,,,,,,,2.411716114862
South Africa,2003,,,,,,,,,2.65397752870021
South Africa,2002,,,,,,,,,2.95697182549084
South Africa,2001,,,,,,,,,2.8124516945524
South Africa,2000,,,,,,,,,2.61474799327768
South Africa,1999,,,,,,,,,2.84639917281201
South Africa,1998,,,,,,,,,3.03418044396185
South Africa,1997,,,,,,,,,3.265895498876
South Africa,1996,,,,,,,,,3.41658824480889
South Africa,1995,,,,,,,,,3.12158524596013
South Africa,1994,,,,,,,,,3.75544808249115
South Africa,1993,,,,,,,,,3.42257462613413
South Africa,1992,,,,,,,,,3.14920989404015
South Africa,1991,,,,,,,,,3.74350458027535
South Africa,1990,,,,,,,,,3.7770561775014
